timestamp,total_consumption_mw,residential_mw,commercial_mw,industrial_mw,grid_frequency_hz,voltage_kv
2025-06-12 23:13:06.302036,9693.9,4362.26,3392.87,1938.78,50.02,131.5
2025-06-13 00:13:06.302036,5932.25,2669.51,2076.29,1186.45,49.87,134.9
2025-06-13 01:13:06.302036,5805.68,2612.56,2031.99,1161.14,50.11,132.7
2025-06-13 02:13:06.302036,5962.77,2683.24,2086.97,1192.55,50.06,132.9
2025-06-13 03:13:06.302036,6016.97,2707.64,2105.94,1203.39,50.13,132.4
2025-06-13 04:13:06.302036,6036.29,2716.33,2112.7,1207.26,49.99,134.9
2025-06-13 05:13:06.302036,5632.47,2534.61,1971.37,1126.49,50.18,131.9
2025-06-13 06:13:06.302036,11727.27,5277.27,4104.54,2345.45,50.01,130.6
2025-06-13 07:13:06.302036,13161.77,5922.8,4606.62,2632.35,49.93,131.1
2025-06-13 08:13:06.302036,11437.54,5146.89,4003.14,2287.51,49.95,127.2
2025-06-13 09:13:06.302036,11630.56,5233.75,4070.7,2326.11,50.08,133.6
2025-06-13 10:13:06.302036,9922.74,4465.23,3472.96,1984.55,49.9,131.9
2025-06-13 11:13:06.302036,9714.3,4371.44,3400.01,1942.86,49.88,135.0
2025-06-13 12:13:06.302036,10142.28,4564.02,3549.8,2028.46,49.98,132.1
2025-06-13 13:13:06.302036,9817.28,4417.78,3436.05,1963.46,49.8,131.5
2025-06-13 14:13:06.302036,9384.74,4223.13,3284.66,1876.95,49.9,131.4
2025-06-13 15:13:06.302036,10589.37,4765.22,3706.28,2117.87,50.06,130.9
2025-06-13 16:13:06.302036,9994.21,4497.4,3497.97,1998.84,50.14,133.8
2025-06-13 17:13:06.302036,9745.02,4385.26,3410.76,1949.0,49.94,133.4
2025-06-13 18:13:06.302036,13870.09,6241.54,4854.53,2774.02,50.09,133.3
2025-06-13 19:13:06.302036,14316.3,6442.33,5010.7,2863.26,49.95,134.6
2025-06-13 20:13:06.302036,13736.86,6181.59,4807.9,2747.37,50.21,130.6
2025-06-13 21:13:06.302036,14783.14,6652.41,5174.1,2956.63,50.02,130.7
2025-06-13 22:13:06.302036,13273.37,5973.02,4645.68,2654.67,49.97,132.8
2025-06-13 23:13:06.302036,9970.05,4486.52,3489.52,1994.01,49.94,132.0
2025-06-14 00:13:06.302036,5485.95,2468.68,1920.08,1097.19,50.17,132.9
2025-06-14 01:13:06.302036,4964.6,2234.07,1737.61,992.92,50.01,133.2
2025-06-14 02:13:06.302036,4701.78,2115.8,1645.62,940.36,49.97,128.7
2025-06-14 03:13:06.302036,5054.1,2274.34,1768.93,1010.82,50.06,131.0
2025-06-14 04:13:06.302036,5345.16,2405.32,1870.8,1069.03,49.88,129.1
2025-06-14 05:13:06.302036,5010.8,2254.86,1753.78,1002.16,50.1,135.4
2025-06-14 06:13:06.302036,10489.9,4720.46,3671.47,2097.98,50.11,131.9
2025-06-14 07:13:06.302036,10643.57,4789.61,3725.25,2128.71,50.09,133.3
2025-06-14 08:13:06.302036,9890.01,4450.5,3461.5,1978.0,50.15,134.8
2025-06-14 09:13:06.302036,10400.43,4680.19,3640.15,2080.09,50.04,133.0
2025-06-14 10:13:06.302036,8366.28,3764.83,2928.2,1673.26,49.94,130.7
2025-06-14 11:13:06.302036,8248.09,3711.64,2886.83,1649.62,50.12,133.1
2025-06-14 12:13:06.302036,8105.6,3647.52,2836.96,1621.12,50.08,126.3
2025-06-14 13:13:06.302036,8733.01,3929.85,3056.55,1746.6,49.83,131.3
2025-06-14 14:13:06.302036,7796.3,3508.33,2728.7,1559.26,49.87,134.3
2025-06-14 15:13:06.302036,8065.51,3629.48,2822.93,1613.1,50.03,131.9
2025-06-14 16:13:06.302036,8455.63,3805.03,2959.47,1691.13,50.01,129.4
2025-06-14 17:13:06.302036,8670.03,3901.52,3034.51,1734.01,49.95,128.9
2025-06-14 18:13:06.302036,11314.6,5091.57,3960.11,2262.92,50.15,133.7
2025-06-14 19:13:06.302036,11360.54,5112.24,3976.19,2272.11,49.97,131.4
2025-06-14 20:13:06.302036,12762.68,5743.21,4466.94,2552.54,50.04,132.9
2025-06-14 21:13:06.302036,12157.71,5470.97,4255.2,2431.54,50.02,131.5
2025-06-14 22:13:06.302036,11448.59,5151.87,4007.01,2289.72,49.99,131.9
2025-06-14 23:13:06.302036,8559.1,3851.6,2995.69,1711.82,50.01,133.5
2025-06-15 00:13:06.302036,4935.19,2220.83,1727.32,987.04,50.01,128.0
2025-06-15 01:13:06.302036,5182.21,2332.0,1813.78,1036.44,50.03,134.0
2025-06-15 02:13:06.302036,4237.61,1906.93,1483.16,847.52,50.21,131.7
2025-06-15 03:13:06.302036,5229.75,2353.39,1830.41,1045.95,49.9,133.2
2025-06-15 04:13:06.302036,4694.19,2112.39,1642.97,938.84,49.94,135.8
2025-06-15 05:13:06.302036,4907.94,2208.57,1717.78,981.59,50.02,133.7
2025-06-15 06:13:06.302036,11002.32,4951.05,3850.81,2200.46,50.02,132.7
2025-06-15 07:13:06.302036,12026.42,5411.89,4209.25,2405.28,49.99,132.4
2025-06-15 08:13:06.302036,11300.24,5085.11,3955.08,2260.05,50.11,134.4
2025-06-15 09:13:06.302036,11079.11,4985.6,3877.69,2215.82,49.89,135.3
2025-06-15 10:13:06.302036,7785.28,3503.38,2724.85,1557.06,50.03,130.5
2025-06-15 11:13:06.302036,8232.16,3704.47,2881.26,1646.43,50.03,132.6
2025-06-15 12:13:06.302036,8432.87,3794.79,2951.5,1686.57,50.16,132.9
2025-06-15 13:13:06.302036,8157.82,3671.02,2855.24,1631.56,50.1,134.4
2025-06-15 14:13:06.302036,7751.72,3488.28,2713.1,1550.34,50.06,133.4
2025-06-15 15:13:06.302036,8135.77,3661.1,2847.52,1627.15,50.14,131.7
2025-06-15 16:13:06.302036,8310.5,3739.72,2908.67,1662.1,49.98,132.0
2025-06-15 17:13:06.302036,7805.96,3512.68,2732.08,1561.19,49.86,135.2
2025-06-15 18:13:06.302036,11072.47,4982.61,3875.36,2214.49,49.9,127.7
2025-06-15 19:13:06.302036,11192.71,5036.72,3917.45,2238.54,49.87,135.3
2025-06-15 20:13:06.302036,12145.88,5465.65,4251.06,2429.18,49.93,136.5
2025-06-15 21:13:06.302036,12129.66,5458.35,4245.38,2425.93,49.97,127.0
2025-06-15 22:13:06.302036,12886.51,5798.93,4510.28,2577.3,49.86,128.7
2025-06-15 23:13:06.302036,8680.9,3906.4,3038.31,1736.18,50.24,134.8
2025-06-16 00:13:06.302036,5994.0,2697.3,2097.9,1198.8,50.06,133.7
2025-06-16 01:13:06.302036,6050.84,2722.88,2117.8,1210.17,50.03,132.2
2025-06-16 02:13:06.302036,5811.39,2615.12,2033.99,1162.28,49.92,131.4
2025-06-16 03:13:06.302036,5336.16,2401.27,1867.66,1067.23,49.99,130.0
2025-06-16 04:13:06.302036,5507.95,2478.58,1927.78,1101.59,50.02,134.8
2025-06-16 05:13:06.302036,6097.3,2743.79,2134.06,1219.46,49.84,130.0
2025-06-16 06:13:06.302036,13225.0,5951.25,4628.75,2645.0,49.9,131.6
2025-06-16 07:13:06.302036,12978.25,5840.21,4542.39,2595.65,49.9,132.2
2025-06-16 08:13:06.302036,11788.37,5304.77,4125.93,2357.67,49.94,132.6
2025-06-16 09:13:06.302036,11624.82,5231.17,4068.69,2324.96,50.04,132.0
2025-06-16 10:13:06.302036,9984.45,4493.0,3494.56,1996.89,50.02,134.7
2025-06-16 11:13:06.302036,9776.89,4399.6,3421.91,1955.38,49.96,132.2
2025-06-16 12:13:06.302036,9979.99,4490.99,3493.0,1996.0,50.0,132.1
2025-06-16 13:13:06.302036,9375.02,4218.76,3281.26,1875.0,49.93,129.2
2025-06-16 14:13:06.302036,10566.0,4754.7,3698.1,2113.2,49.88,130.6
2025-06-16 15:13:06.302036,9367.05,4215.17,3278.47,1873.41,50.09,131.4
2025-06-16 16:13:06.302036,10322.21,4644.99,3612.77,2064.44,49.93,132.6
2025-06-16 17:13:06.302036,9310.24,4189.61,3258.58,1862.05,50.21,129.6
2025-06-16 18:13:06.302036,13813.19,6215.93,4834.62,2762.64,50.06,132.8
2025-06-16 19:13:06.302036,13476.45,6064.4,4716.76,2695.29,49.99,132.1
2025-06-16 20:13:06.302036,13502.49,6076.12,4725.87,2700.5,50.1,136.4
2025-06-16 21:13:06.302036,13223.31,5950.49,4628.16,2644.66,49.86,131.8
2025-06-16 22:13:06.302036,15356.99,6910.65,5374.95,3071.4,49.92,135.3
2025-06-16 23:13:06.302036,10531.08,4738.99,3685.88,2106.22,49.94,133.1
2025-06-17 00:13:06.302036,6304.28,2836.93,2206.5,1260.86,49.96,131.6
2025-06-17 01:13:06.302036,5660.08,2547.04,1981.03,1132.02,49.9,130.7
2025-06-17 02:13:06.302036,5472.87,2462.79,1915.51,1094.57,50.0,130.5
2025-06-17 03:13:06.302036,5897.77,2654.0,2064.22,1179.55,49.84,132.7
2025-06-17 04:13:06.302036,6072.59,2732.66,2125.41,1214.52,49.8,132.7
2025-06-17 05:13:06.302036,6187.47,2784.36,2165.62,1237.49,49.88,135.3
2025-06-17 06:13:06.302036,12895.49,5802.97,4513.42,2579.1,49.93,131.9
2025-06-17 07:13:06.302036,12983.47,5842.56,4544.22,2596.69,50.01,133.1
2025-06-17 08:13:06.302036,12049.42,5422.24,4217.3,2409.88,50.02,129.2
2025-06-17 09:13:06.302036,12560.62,5652.28,4396.22,2512.12,49.91,130.5
2025-06-17 10:13:06.302036,10316.55,4642.45,3610.79,2063.31,50.11,133.2
2025-06-17 11:13:06.302036,9185.4,4133.43,3214.89,1837.08,49.97,134.4
2025-06-17 12:13:06.302036,9784.9,4403.2,3424.71,1956.98,50.23,132.8
2025-06-17 13:13:06.302036,9809.35,4414.21,3433.27,1961.87,49.97,132.3
2025-06-17 14:13:06.302036,9641.98,4338.89,3374.69,1928.4,50.07,133.9
2025-06-17 15:13:06.302036,9334.22,4200.4,3266.98,1866.84,49.87,128.3
2025-06-17 16:13:06.302036,9962.83,4483.28,3486.99,1992.57,49.89,127.7
2025-06-17 17:13:06.302036,9904.82,4457.17,3466.69,1980.96,50.25,132.0
2025-06-17 18:13:06.302036,14172.75,6377.74,4960.46,2834.55,50.01,131.8
2025-06-17 19:13:06.302036,14227.56,6402.4,4979.64,2845.51,49.97,132.5
2025-06-17 20:13:06.302036,13821.27,6219.57,4837.44,2764.25,49.93,134.0
2025-06-17 21:13:06.302036,13483.48,6067.56,4719.22,2696.7,49.92,133.1
2025-06-17 22:13:06.302036,12991.4,5846.13,4546.99,2598.28,50.0,132.0
2025-06-17 23:13:06.302036,10243.58,4609.61,3585.25,2048.72,50.05,131.9
2025-06-18 00:13:06.302036,6067.99,2730.6,2123.8,1213.6,50.14,133.1
2025-06-18 01:13:06.302036,5832.65,2624.69,2041.43,1166.53,49.87,129.9
2025-06-18 02:13:06.302036,5740.66,2583.3,2009.23,1148.13,49.94,131.6
2025-06-18 03:13:06.302036,5846.14,2630.76,2046.15,1169.23,50.05,131.9
2025-06-18 04:13:06.302036,5971.44,2687.15,2090.0,1194.29,50.01,128.0
2025-06-18 05:13:06.302036,5555.83,2500.12,1944.54,1111.17,49.99,129.6
2025-06-18 06:13:06.302036,13009.75,5854.39,4553.41,2601.95,50.15,134.4
2025-06-18 07:13:06.302036,12496.07,5623.23,4373.62,2499.21,50.15,132.3
2025-06-18 08:13:06.302036,12417.98,5588.09,4346.29,2483.6,49.94,131.4
2025-06-18 09:13:06.302036,12385.72,5573.57,4335.0,2477.14,50.02,132.3
2025-06-18 10:13:06.302036,9717.53,4372.89,3401.14,1943.51,50.04,134.4
2025-06-18 11:13:06.302036,10177.35,4579.81,3562.07,2035.47,49.85,126.9
2025-06-18 12:13:06.302036,10169.95,4576.48,3559.48,2033.99,49.86,131.6
2025-06-18 13:13:06.302036,9147.61,4116.42,3201.66,1829.52,49.82,133.1
2025-06-18 14:13:06.302036,10084.85,4538.18,3529.7,2016.97,49.94,126.8
2025-06-18 15:13:06.302036,9450.68,4252.81,3307.74,1890.14,50.04,129.0
2025-06-18 16:13:06.302036,9805.13,4412.31,3431.79,1961.03,50.0,133.2
2025-06-18 17:13:06.302036,9774.14,4398.36,3420.95,1954.83,49.9,134.4
2025-06-18 18:13:06.302036,13494.65,6072.59,4723.13,2698.93,50.0,130.1
2025-06-18 19:13:06.302036,13300.98,5985.44,4655.34,2660.2,49.91,131.7
2025-06-18 20:13:06.302036,14766.64,6644.99,5168.33,2953.33,49.86,128.8
2025-06-18 21:13:06.302036,14603.05,6571.37,5111.07,2920.61,49.98,130.7
2025-06-18 22:13:06.302036,14309.73,6439.38,5008.41,2861.95,49.94,135.7
2025-06-18 23:13:06.302036,10045.39,4520.43,3515.89,2009.08,49.95,136.3
2025-06-19 00:13:06.302036,5653.08,2543.88,1978.58,1130.62,50.07,132.6
2025-06-19 01:13:06.302036,6209.06,2794.08,2173.17,1241.81,50.16,132.1
2025-06-19 02:13:06.302036,5610.02,2524.51,1963.51,1122.0,50.05,130.6
2025-06-19 03:13:06.302036,6416.5,2887.42,2245.77,1283.3,50.01,131.3
2025-06-19 04:13:06.302036,5883.46,2647.56,2059.21,1176.69,49.87,130.1
2025-06-19 05:13:06.302036,6179.53,2780.79,2162.84,1235.91,49.93,129.9
2025-06-19 06:13:06.302036,12969.79,5836.4,4539.42,2593.96,50.12,133.4
2025-06-19 07:13:06.302036,13259.91,5966.96,4640.97,2651.98,49.92,129.2
2025-06-19 08:13:06.302036,13579.02,6110.56,4752.66,2715.8,49.97,131.5
2025-06-19 09:13:06.302036,13469.68,6061.36,4714.39,2693.94,50.06,132.9
2025-06-19 10:13:06.302036,10767.81,4845.52,3768.74,2153.56,49.94,133.9
2025-06-19 11:13:06.302036,9743.75,4384.69,3410.31,1948.75,50.03,135.1
2025-06-19 12:13:06.302036,9962.76,4483.24,3486.97,1992.55,50.05,134.1
2025-06-19 13:13:06.302036,9538.76,4292.44,3338.56,1907.75,49.92,129.9
2025-06-19 14:13:06.302036,8760.79,3942.36,3066.28,1752.16,50.21,129.8
2025-06-19 15:13:06.302036,9608.57,4323.85,3363.0,1921.71,49.97,132.6
2025-06-19 16:13:06.302036,10112.34,4550.55,3539.32,2022.47,50.09,130.8
2025-06-19 17:13:06.302036,9634.86,4335.69,3372.2,1926.97,50.03,131.5
2025-06-19 18:13:06.302036,14695.66,6613.05,5143.48,2939.13,50.05,133.5
2025-06-19 19:13:06.302036,14053.31,6323.99,4918.66,2810.66,50.12,132.4
2025-06-19 20:13:06.302036,12720.47,5724.21,4452.16,2544.09,50.04,130.7
2025-06-19 21:13:06.302036,13242.95,5959.33,4635.03,2648.59,50.06,134.5
2025-06-19 22:13:06.302036,13616.94,6127.62,4765.93,2723.39,50.03,135.4
2025-06-19 23:13:06.302036,9833.01,4424.85,3441.55,1966.6,50.26,133.1
2025-06-20 00:13:06.302036,5316.4,2392.38,1860.74,1063.28,50.08,132.8
2025-06-20 01:13:06.302036,6205.57,2792.51,2171.95,1241.11,50.07,131.7
2025-06-20 02:13:06.302036,5472.77,2462.75,1915.47,1094.55,49.98,130.3
2025-06-20 03:13:06.302036,5660.42,2547.19,1981.15,1132.08,50.06,135.3
2025-06-20 04:13:06.302036,5944.67,2675.1,2080.63,1188.93,49.88,132.9
2025-06-20 05:13:06.302036,6178.43,2780.29,2162.45,1235.69,49.94,131.7
2025-06-20 06:13:06.302036,12640.14,5688.06,4424.05,2528.03,49.92,133.3
2025-06-20 07:13:06.302036,12554.48,5649.52,4394.07,2510.9,50.04,130.2
2025-06-20 08:13:06.302036,12354.59,5559.57,4324.11,2470.92,50.07,131.3
2025-06-20 09:13:06.302036,13721.52,6174.68,4802.53,2744.3,49.96,132.4
2025-06-20 10:13:06.302036,10169.11,4576.1,3559.19,2033.82,49.86,128.5
2025-06-20 11:13:06.302036,8974.88,4038.7,3141.21,1794.98,50.13,130.9
2025-06-20 12:13:06.302036,10958.83,4931.47,3835.59,2191.77,49.94,132.4
2025-06-20 13:13:06.302036,10465.21,4709.35,3662.82,2093.04,50.2,136.1
2025-06-20 14:13:06.302036,10303.08,4636.39,3606.08,2060.62,50.1,133.2
2025-06-20 15:13:06.302036,10094.18,4542.38,3532.96,2018.84,49.94,130.4
2025-06-20 16:13:06.302036,9714.41,4371.49,3400.04,1942.88,49.98,131.1
2025-06-20 17:13:06.302036,10054.36,4524.46,3519.03,2010.87,50.1,132.2
2025-06-20 18:13:06.302036,14607.37,6573.32,5112.58,2921.47,49.89,131.6
2025-06-20 19:13:06.302036,13114.94,5901.72,4590.23,2622.99,49.81,131.8
2025-06-20 20:13:06.302036,13519.67,6083.85,4731.88,2703.93,50.15,133.3
2025-06-20 21:13:06.302036,12905.9,5807.65,4517.06,2581.18,50.19,134.4
2025-06-20 22:13:06.302036,13998.37,6299.27,4899.43,2799.67,49.98,130.1
2025-06-20 23:13:06.302036,9535.23,4290.85,3337.33,1907.05,50.11,135.8
2025-06-21 00:13:06.302036,5337.54,2401.89,1868.14,1067.51,49.95,129.8
2025-06-21 01:13:06.302036,4990.09,2245.54,1746.53,998.02,49.82,132.6
2025-06-21 02:13:06.302036,4918.62,2213.38,1721.52,983.72,49.95,128.8
2025-06-21 03:13:06.302036,5082.44,2287.1,1778.85,1016.49,49.95,129.7
2025-06-21 04:13:06.302036,4243.56,1909.6,1485.24,848.71,50.0,135.5
2025-06-21 05:13:06.302036,5366.78,2415.05,1878.37,1073.36,49.95,130.8
2025-06-21 06:13:06.302036,10987.88,4944.55,3845.76,2197.58,49.9,132.6
2025-06-21 07:13:06.302036,11147.48,5016.36,3901.62,2229.5,50.12,131.8
2025-06-21 08:13:06.302036,10626.9,4782.11,3719.42,2125.38,49.91,130.3
2025-06-21 09:13:06.302036,10614.66,4776.6,3715.13,2122.93,50.04,133.8
2025-06-21 10:13:06.302036,7926.98,3567.14,2774.44,1585.4,50.15,131.5
2025-06-21 11:13:06.302036,8249.82,3712.42,2887.44,1649.96,49.93,127.2
2025-06-21 12:13:06.302036,8623.69,3880.66,3018.29,1724.74,50.07,131.4
2025-06-21 13:13:06.302036,8286.31,3728.84,2900.21,1657.26,50.05,128.9
2025-06-21 14:13:06.302036,8040.18,3618.08,2814.06,1608.04,50.08,129.5
2025-06-21 15:13:06.302036,8379.86,3770.94,2932.95,1675.97,49.86,132.9
2025-06-21 16:13:06.302036,8243.93,3709.77,2885.37,1648.79,49.84,134.3
2025-06-21 17:13:06.302036,7955.31,3579.89,2784.36,1591.06,49.92,132.4
2025-06-21 18:13:06.302036,12226.13,5501.76,4279.15,2445.23,49.9,132.1
2025-06-21 19:13:06.302036,11810.0,5314.5,4133.5,2362.0,50.07,132.4
2025-06-21 20:13:06.302036,11349.92,5107.46,3972.47,2269.98,49.92,132.2
2025-06-21 21:13:06.302036,10942.29,4924.03,3829.8,2188.46,49.71,132.9
2025-06-21 22:13:06.302036,12084.67,5438.1,4229.63,2416.93,49.76,130.0
2025-06-21 23:13:06.302036,8514.31,3831.44,2980.01,1702.86,50.21,132.0
2025-06-22 00:13:06.302036,4774.82,2148.67,1671.19,954.96,49.98,134.7
2025-06-22 01:13:06.302036,4795.14,2157.81,1678.3,959.03,49.92,131.0
2025-06-22 02:13:06.302036,4718.99,2123.55,1651.65,943.8,50.01,135.2
2025-06-22 03:13:06.302036,5035.23,2265.85,1762.33,1007.05,49.97,131.4
2025-06-22 04:13:06.302036,4567.89,2055.55,1598.76,913.58,50.09,131.8
2025-06-22 05:13:06.302036,4910.47,2209.71,1718.66,982.09,50.32,132.6
2025-06-22 06:13:06.302036,10332.67,4649.7,3616.43,2066.53,49.96,134.3
2025-06-22 07:13:06.302036,10797.04,4858.67,3778.96,2159.41,49.86,133.8
2025-06-22 08:13:06.302036,10377.57,4669.91,3632.15,2075.51,50.19,134.2
2025-06-22 09:13:06.302036,10496.11,4723.25,3673.64,2099.22,50.13,132.1
2025-06-22 10:13:06.302036,8610.78,3874.85,3013.77,1722.16,50.05,130.3
2025-06-22 11:13:06.302036,7992.9,3596.81,2797.52,1598.58,50.1,131.3
2025-06-22 12:13:06.302036,8091.96,3641.38,2832.19,1618.39,49.9,132.8
2025-06-22 13:13:06.302036,9110.33,4099.65,3188.61,1822.07,49.89,132.0
2025-06-22 14:13:06.302036,8841.79,3978.81,3094.63,1768.36,49.99,132.9
2025-06-22 15:13:06.302036,7819.95,3518.98,2736.98,1563.99,50.04,131.6
2025-06-22 16:13:06.302036,8665.68,3899.56,3032.99,1733.14,50.12,137.2
2025-06-22 17:13:06.302036,8497.99,3824.1,2974.3,1699.6,50.03,132.4
2025-06-22 18:13:06.302036,11357.93,5111.07,3975.28,2271.59,50.03,131.4
2025-06-22 19:13:06.302036,11659.49,5246.77,4080.82,2331.9,50.13,130.0
2025-06-22 20:13:06.302036,12221.07,5499.48,4277.37,2444.21,50.13,131.8
2025-06-22 21:13:06.302036,10335.45,4650.95,3617.41,2067.09,49.94,134.6
2025-06-22 22:13:06.302036,11548.88,5197.0,4042.11,2309.78,49.9,131.0
2025-06-22 23:13:06.302036,8605.76,3872.59,3012.02,1721.15,50.05,131.5
2025-06-23 00:13:06.302036,5722.71,2575.22,2002.95,1144.54,49.96,130.2
2025-06-23 01:13:06.302036,6300.48,2835.22,2205.17,1260.1,49.97,134.4
2025-06-23 02:13:06.302036,6273.07,2822.88,2195.57,1254.61,50.1,131.1
2025-06-23 03:13:06.302036,5947.31,2676.29,2081.56,1189.46,50.0,130.2
2025-06-23 04:13:06.302036,5924.18,2665.88,2073.46,1184.84,49.88,134.4
2025-06-23 05:13:06.302036,5694.2,2562.39,1992.97,1138.84,50.02,132.6
2025-06-23 06:13:06.302036,12467.36,5610.31,4363.57,2493.47,50.06,131.1
2025-06-23 07:13:06.302036,13181.13,5931.51,4613.39,2636.23,49.87,132.3
2025-06-23 08:13:06.302036,13855.38,6234.92,4849.38,2771.08,49.9,130.6
2025-06-23 09:13:06.302036,12955.42,5829.94,4534.4,2591.08,50.02,132.7
2025-06-23 10:13:06.302036,9953.7,4479.16,3483.79,1990.74,50.06,134.2
2025-06-23 11:13:06.302036,9915.14,4461.81,3470.3,1983.03,49.98,133.3
2025-06-23 12:13:06.302036,10639.02,4787.56,3723.66,2127.8,49.99,130.1
2025-06-23 13:13:06.302036,10253.87,4614.24,3588.86,2050.77,49.99,127.7
2025-06-23 14:13:06.302036,10127.73,4557.48,3544.71,2025.55,49.95,131.8
2025-06-23 15:13:06.302036,9877.33,4444.8,3457.06,1975.47,50.02,133.4
2025-06-23 16:13:06.302036,9504.49,4277.02,3326.57,1900.9,50.05,131.5
2025-06-23 17:13:06.302036,10074.97,4533.74,3526.24,2014.99,50.06,130.1
2025-06-23 18:13:06.302036,14341.07,6453.48,5019.38,2868.21,49.95,133.6
2025-06-23 19:13:06.302036,13852.27,6233.52,4848.3,2770.45,50.18,131.6
2025-06-23 20:13:06.302036,13364.89,6014.2,4677.71,2672.98,50.0,131.4
2025-06-23 21:13:06.302036,14146.53,6365.94,4951.29,2829.31,49.84,129.9
2025-06-23 22:13:06.302036,12876.23,5794.3,4506.68,2575.25,50.1,135.4
2025-06-23 23:13:06.302036,9665.31,4349.39,3382.86,1933.06,49.98,132.1
2025-06-24 00:13:06.302036,6168.3,2775.73,2158.9,1233.66,49.91,132.5
2025-06-24 01:13:06.302036,6113.88,2751.25,2139.86,1222.78,50.05,132.4
2025-06-24 02:13:06.302036,6121.42,2754.64,2142.5,1224.28,49.73,133.4
2025-06-24 03:13:06.302036,5638.98,2537.54,1973.64,1127.8,49.82,133.0
2025-06-24 04:13:06.302036,6230.03,2803.51,2180.51,1246.01,49.99,133.9
2025-06-24 05:13:06.302036,6299.58,2834.81,2204.85,1259.92,50.13,135.3
2025-06-24 06:13:06.302036,13099.55,5894.8,4584.84,2619.91,50.01,128.8
2025-06-24 07:13:06.302036,12475.47,5613.96,4366.41,2495.09,49.92,136.3
2025-06-24 08:13:06.302036,12519.79,5633.9,4381.93,2503.96,50.01,133.1
2025-06-24 09:13:06.302036,12658.4,5696.28,4430.44,2531.68,50.17,130.8
2025-06-24 10:13:06.302036,9810.59,4414.77,3433.71,1962.12,49.93,129.4
2025-06-24 11:13:06.302036,9418.85,4238.48,3296.6,1883.77,50.0,131.1
2025-06-24 12:13:06.302036,9379.67,4220.85,3282.88,1875.93,49.86,131.8
2025-06-24 13:13:06.302036,8985.05,4043.27,3144.77,1797.01,50.08,132.2
2025-06-24 14:13:06.302036,9007.97,4053.59,3152.79,1801.59,49.97,130.5
2025-06-24 15:13:06.302036,9871.11,4442.0,3454.89,1974.22,50.13,128.2
2025-06-24 16:13:06.302036,9771.93,4397.37,3420.18,1954.39,49.98,133.3
2025-06-24 17:13:06.302036,9819.62,4418.83,3436.87,1963.92,49.92,131.4
2025-06-24 18:13:06.302036,13061.08,5877.48,4571.38,2612.22,50.11,132.0
2025-06-24 19:13:06.302036,14895.52,6702.98,5213.43,2979.1,49.99,130.6
2025-06-24 20:13:06.302036,12572.96,5657.83,4400.54,2514.59,49.82,128.8
2025-06-24 21:13:06.302036,13784.15,6202.87,4824.45,2756.83,50.05,128.8
2025-06-24 22:13:06.302036,14211.21,6395.04,4973.92,2842.24,49.95,132.3
2025-06-24 23:13:06.302036,10499.27,4724.67,3674.75,2099.85,50.09,131.5
2025-06-25 00:13:06.302036,5569.86,2506.44,1949.45,1113.97,49.78,130.6
2025-06-25 01:13:06.302036,5768.09,2595.64,2018.83,1153.62,49.9,131.7
2025-06-25 02:13:06.302036,5852.03,2633.41,2048.21,1170.41,49.98,130.7
2025-06-25 03:13:06.302036,5878.79,2645.46,2057.58,1175.76,50.04,129.8
2025-06-25 04:13:06.302036,6240.89,2808.4,2184.31,1248.18,49.99,132.0
2025-06-25 05:13:06.302036,6036.06,2716.23,2112.62,1207.21,50.02,133.9
2025-06-25 06:13:06.302036,12812.2,5765.49,4484.27,2562.44,49.94,132.7
2025-06-25 07:13:06.302036,11908.55,5358.85,4167.99,2381.71,50.01,131.9
2025-06-25 08:13:06.302036,12499.43,5624.74,4374.8,2499.89,49.99,128.2
2025-06-25 09:13:06.302036,12284.32,5527.95,4299.51,2456.86,50.01,132.3
2025-06-25 10:13:06.302036,9216.8,4147.56,3225.88,1843.36,50.13,130.3
2025-06-25 11:13:06.302036,10187.02,4584.16,3565.46,2037.4,50.04,130.7
2025-06-25 12:13:06.302036,10578.5,4760.33,3702.48,2115.7,49.88,133.8
2025-06-25 13:13:06.302036,10202.14,4590.96,3570.75,2040.43,49.93,134.8
2025-06-25 14:13:06.302036,9594.58,4317.56,3358.1,1918.92,50.03,132.5
2025-06-25 15:13:06.302036,9650.8,4342.86,3377.78,1930.16,50.08,133.6
2025-06-25 16:13:06.302036,8866.61,3989.97,3103.31,1773.32,50.13,128.7
2025-06-25 17:13:06.302036,10217.66,4597.95,3576.18,2043.53,50.11,129.8
2025-06-25 18:13:06.302036,13323.07,5995.38,4663.07,2664.61,49.89,131.6
2025-06-25 19:13:06.302036,13392.97,6026.84,4687.54,2678.59,50.08,134.6
2025-06-25 20:13:06.302036,14551.71,6548.27,5093.1,2910.34,49.94,131.6
2025-06-25 21:13:06.302036,12457.53,5605.89,4360.13,2491.51,49.92,133.9
2025-06-25 22:13:06.302036,14701.27,6615.57,5145.44,2940.25,49.88,130.8
2025-06-25 23:13:06.302036,9703.22,4366.45,3396.13,1940.64,50.03,130.4
2025-06-26 00:13:06.302036,5953.24,2678.96,2083.63,1190.65,49.95,132.0
2025-06-26 01:13:06.302036,5988.86,2694.99,2096.1,1197.77,50.0,131.1
2025-06-26 02:13:06.302036,5797.68,2608.96,2029.19,1159.54,49.99,131.3
2025-06-26 03:13:06.302036,5754.2,2589.39,2013.97,1150.84,50.16,133.1
